,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
882,US,33125569,R39EMURUYCKD4L,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1,2,4,N,Y,['order'],"['paint', 'way', 'brush', 'fingernail', 'paint', 'spray', 'application', 'picture', 'application', 'bottle', 'spray', 'bottle', 'spray', 'bottle', 'company', 'exchange', 'no', 'one', 'answer', 'phone', 'message', 'box']",4/18/2014
883,US,26389805,R3FVHCAHOYFNQL,B0011YFKMC,760984384,spacemaker jvm1540dmww over-the-range microwave oven with recirculating vent in white,Major Appliances,5,0,0,N,Y,"['spacemaker', 'range', 'microwave']","['space', 'performance', 'rack', 'addition']",4/17/2014
884,US,29327711,R8KIDO4F6QWUE,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,3,0,0,N,Y,"['experience', 'device', 'direction']","['device', 'week', 'panel', 'genius', 'big', 'paper', 'mark', 'glue', 'cardboard', 'perforation', 'mark', 'author', 'direction', 'expert', 'thing', 'consider', 'tile', 'wall', 'carbide', 'directions', 'tho', 'clumsy']",4/15/2014
885,US,28294786,R2KWFTBP5XCQVL,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,0,0,N,N,"['paper', 'weight']","['lie', 'samsung', 'paper', 'weight', 'month', 'se', 'error', 'code', 'fix', 'pure', 'garbage', 'samsung', 'customer', 'service', 'code', 'faulty', 'keypad', 'error', 'code', 'steam', 'heat', 'cause', 'corrosion', 'connector', 'keypad', 'board', 'creates', 'steam', 'samsung', 'refuse', 'look', 'review', 'appliance', 'shame', 'samsung', 'never', 'product']",4/15/2014
886,US,51222168,ROFXLE73ZKI90,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,0,0,N,Y,['perfect'],"['device', 'ge', 'microwave', 'problem', 'my', 'wife']",4/15/2014
887,US,22494381,RVDJ44B82LWMK,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,2,3,N,Y,['price'],"['shopping', 'experience', 'purchase', 'great', 'shopping', 'experience']",4/14/2014
888,US,24540787,R3VQRYWO7NXH44,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,0,0,N,Y,"['love', 'compact', 'size']","['people', 'thing', 'park', 'fridge', 'size', 'coffee', 'dont', 'cook', 'beautiful']",4/14/2014
889,US,31155937,R8JRYROQQ1Y5H,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,Major Appliances,5,5,6,N,Y,"['sharp', 'microwave', 'stop', 'turn']","['sharp', 'microwave', 'turn', 'appliance', 'cover', 'case', 'housing', 'cabinet', 'don', 'fact', 'sharp', 'microwave', 'use', 'cabinet', 'wrench', 'arent', 'paper', 'arcane', 'step', 'plate', 'center', 'never', 'anything', 'no', 'twist', 'well', 'feel', 'reinstall', 'actually', 'plate', 'carry']",4/13/2014
890,US,52511552,R1CYMYCNEL4YO0,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,2,1,2,N,Y,"['stunk', 'u']","['buy', 'spray', 'paint', 'idea', 'warn', 'issue', 'manor', 'ignore', 'man', 'warning', 'fumes', 'week', 'crap', 'food', 'imagination', 'rustoleum', 'who', 'feeling']",4/13/2014
891,US,30254687,R2CL10HTXDZJNS,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,1,1,N,Y,"['awesome', 'appliance']","['microwave', 'design', 'appeal', 'function', 'application', 'satisfy', 'product', 'kitchen', 'countertop']",4/13/2014
892,US,20582084,R24H8XBLDMJVRC,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,1,1,N,Y,['product'],"['use', 'microwave', 'rewarm', 'food', 'use', 'cook', 'product', 'food', 'month', 'problem', 'product', 'cooking', 'know', 'cook']",4/12/2014
893,US,47717440,R22R0UEDVGUFO5,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,96,111,N,Y,"['great', 'microwave']","['vw', 'eurovan', 'perfect', 'fit', 'research', 'month', 'notice', 'light', 'use', 'door', 'door', 'u', 'space', 'reviewer', 'glass', 'plate', 'stay', 'mechanism', 'brand', 'home', 'mechanism', 'fit', 'position', 'align', 'place']",4/12/2014
894,US,32056584,RTLG4YUK983WM,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,Major Appliances,4,0,0,N,Y,['work'],"['review', 'site', 'get', 'space', 'work', 'recommend', 'stick', 'cabinet', 'space', 'fit', 'microwave', 'regular', 'use']",4/12/2014
895,US,49830312,RJ4RVIO6H4LD7,B002I9QFNC,838179571,hmv3051u 300 series 1.6 cu. ft. over-the range microwave oven with 1000 watts 10 microwave power levels automatic shut off and lcd display: stainless,Major Appliances,2,10,10,N,N,['handle'],"['space', 'bit', 'handle', 'break', 'bottom', 'time', 'regardless', 'cheap']",4/11/2014
896,US,11674906,R20XPZ0F3PMWFO,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,6,6,N,Y,"['love', 'microwave']","['use', 'alot', 'counter', 'space', 'a', 'height', 'food', 'cook', 'ham', 'turkey']",4/8/2014
897,US,13433341,RUNP0W14HBUKB,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,2,2,N,Y,['looks'],"['brand', 'brand', 'consumer', 'reports', 'day']",4/8/2014
898,US,17907375,R1LYNXQZTZTT4X,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,17,19,N,Y,"['product', 'price']","['room', 'get', 'use', 'enviroment', 'product', 'price', 'year', 'try', 'amount', 'time']",4/7/2014
899,US,31892543,RW0AEPAC3XAM4,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,10,12,N,Y,"['works', 'just', 'fine']","['purchase', 'unit', 'order', 'review', 'week', 'work', 'star', 'money', 'work', 'microwave']",4/6/2014
900,US,30850605,R2EMEKKRRB4Y29,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,3,0,1,N,N,[],"['use', 'microwave', 'use', 'fan', 'speed', 'press', 'fan', 'speed', 'no', 'problem', 'speed', 'use', 'time']",4/5/2014
901,US,32235553,RDQ2GD32ZJ4TS,B004YKDYVE,809249591,"haier hmv1630dbbb 30-inch over-the-range 1000 watt microwave, black",Major Appliances,1,1,2,N,N,['haier'],['none'],4/5/2014
902,US,39202192,RMBJCZYAKB6E7,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,0,0,N,Y,"['purchase', 'sharp', 'microwave']","['amazon', 'day', 'model', 'installation', 'hole', 'bracket', 'install', 'so', 'work', 'point', 'purchase']",4/4/2014
903,US,11492178,R3SO343054RW5Y,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,2,3,N,Y,['great'],"['ge', 'combo', 'control', 'paint', 'microwave', 'concern', 'consider', 'unit', 'paint', 'husband', 'sand', 'spray', 'brand', 'couldn', 'happier', 'price', 'unit']",4/3/2014
904,US,15097093,R1WLIDZGC92S7H,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,4,4,N,Y,"['don', 'forget', 'microwave']","['appliance', 'fit', 'kitchen', 'function', 'work', 'machine', 'lot', 'size', 'dinner', 'plate', 'love']",4/3/2014
905,US,14428576,R2WTZZDXA2D1ZX,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,4,3,3,N,Y,"['attractive', 'gets', 'job', 'done']","['protect', 'gave', 'try', 'night', 'renovation', 'use', 'something', 'things', 'door', 'heat', 'food', 'use', 'increment', 'cook', 'time', 'feature', 'power', 'cord', 'cord', 'show', 'microwave', 'oven', 'purchase', 'model', 'curved', 'design', 'easy']",4/1/2014
906,US,29186737,R2UR88BPVO78QI,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,5,0,0,N,Y,['perfect'],"['counter', 'medium', 'room', 'thing', 'fit', 'bill', 'work']",3/30/2014
907,US,20431895,R34F2VFYJJ4UMT,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,3,1,2,N,Y,"['warms', 'problem', 'door', 'closing']","['appearance', 'item', 'problem', 'drawer', 'use', 'button', 'attempt', 'drawer', 'way', 'service', 'agent', 'fix', 'trick', 'timing', 'hold', 'shut', 'biscuit', 'work']",3/29/2014
908,US,9565209,R3O3RVLFV1V618,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,0,1,N,Y,"['disappoint', 'baffle']","['fan', 'suction', 'doesn', 'air', 'plenty', 'air', 'blow']",3/29/2014
909,US,48206720,RL9TG808Z7ODN,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,3,1,3,N,Y,"['el', 'cheapo']","['boil', 'water', 'heat', 'leftover', 'review', 'heat', 'very', 'plan', 'half', 'purchase', 'inconvenience', 'look', 'microwave', 'look', 'microwave', 'something']",3/29/2014
910,US,13444549,RVI65OY16DXTS,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Y,"['glad', 'buy']","['unit', 'something', 'dimension', 'rv', 'fit', 'very', 'quiet', 'control', 'plan', 'trailer', 'anybody']",3/26/2014
911,US,20629958,R1L0N2TZ286180,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,5,0,0,N,Y,"['genius', 'design']","['microwave', 'footprint', 'counter', 'space', 'clearance', 'door', 'door', 'inch', 'counter', 'plenty', 'room', 'food', 'tuck', 'way', 'corner', 'space', 'door', 'side', 'control', 'hey', 'appliance', 'take', 'get', 'button', 'took', 'round', 'button', 'invention', 'my', 'kid', 'whoa', 'time', 'saw', 'praise', 'kidspeak']",3/26/2014
912,US,3687050,RXNUQB0W9W8QE,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,4,0,4,N,Y,['recomende'],"['work', 'buy', 'home', 'kitchen', 'looks', 'easy', 'use', 'microwave', 'want', 'husband', 'freightliner', 'road', 'food']",3/25/2014
913,US,45427672,RYF3KI24L1DKG,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,0,0,N,N,['year'],"['suggestion', 'kitchen', 'designer', 'home', 'space', 'issue', 'spent', 'microwave', 'abuse', 'pull', 'push', 'drawer', 'watch', 'move', 'press', 'button', 'countless', 'interior', 'spill', 'bag', 'microwave', 'water', 'viking', 'gas', 'range', 'house', 'model', 'can', 'thing']",3/24/2014
914,US,48846144,RC1Q8FR5H4W6X,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,1,1,2,N,Y,"['didnt', 'use']","['time', 'try', 'use', 'side', 'shut', 'power', 'purchase']",3/24/2014
915,US,14526545,R30WBHAZLRK50N,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,1,1,N,Y,"['microwave', 'painting']","['product', 'use', 'paint', 'paint', 'match', 'paint']",3/22/2014
916,US,5928046,R1NG8R3QR942T5,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,1,N,Y,[],"['price', 'complain', 'friend', 'need', 'microwave']",3/22/2014
917,US,4083706,R1KJNAE664M9QZ,B001DEI9LY,572011672,sharp microwave turntable ntnt-a117wrez,Major Appliances,5,0,0,N,Y,['buy'],"['great', 'item', 'anyone', 'purchase', 'item']",3/20/2014
918,US,52695202,R2NFVQ5QME7RQT,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,18,18,N,N,"['great', 'steps', 'took', 'fix', 'my', 'microwave']","['break', 'ge', 'spacesaver', 'xl1800', 'food', 'research', 'figure', 'component', 'break', 'heat', 'list', 'cause', 'problem', 'diode', 'magnetron', 'time', 'happen', 'capacitor', 'high', 'voltage', 'regulator', 'control', 'circuit', 'board', 'time', 'diode', 'test', 'ohm', 'volt', 'meter', 'batter', 'way', 'way', 'result', 'tests', 'magnetron', 'ohm', 'meter', 'result', 'battery', 'test', 'circuit', 'ohm', 'meter', 'so', 'magnetron', 'so', 'magnetron', 'instal', 'diode', 'plenty', 'video', 'heat', 'problem', 'not', 'magnetron', 'place', 'new', 'magnetron', 'new', 'diode', 'success', 'work', 'yay', 'hope', 'help', 'ps', 'get', 'copy', 'samsung', 'om75p', 'magnetron', 'price', 'site', 'pss', 'consider', 'halogen', 'light', 'bulb']",3/20/2014
919,US,52950637,R34IS0PHW3CJND,B0073YCGPI,731025324,whirlpool wmh31017aw microwave,Major Appliances,1,11,14,N,N,"['does', 'space']","['kitchen', 'wall', 'space', 'ge', 'work', 'whirlpool', 'hinge', 'clearance', 'leave', 'guess', 'cabinet', 'side', 'case', 'wall', 'whirlpool', 'door', 'clearance', 'fit', 'nowhere', 'specification', 'see', 'clearance', 'wall']",3/19/2014
920,US,3062450,R3BFX3YLOCU7JK,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,Major Appliances,5,0,0,N,Y,['microwave'],"['turn', 'table', 'part']",3/19/2014
921,US,29151263,RLG9RZ63N1LCP,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,3,3,N,Y,['microwave'],"['rust', 'metal', 'bottom', 'microwave', 'my', 'husband', 'product', 'work', 'direction']",3/18/2014
922,US,40671290,R29SFO5NUUNR67,B001DEI9LY,572011672,sharp microwave turntable ntnt-a117wrez,Major Appliances,5,0,0,N,Y,['fit'],"['replacement', 'fit', 'quality', 'perfect', 'product', 'anyone', 'replacement']",3/17/2014
923,US,30930524,RFUBYVW0TXD9U,B002KPM7L8,522487135,"frigidaire fgmv174k 1.7 cubic foot over-the-range microwave oven with effortless reheat and spacewis,",Major Appliances,1,3,3,N,N,['agree'],"['look', 'frigidaire', 'product', 'bought', 'package', 'retailer', 'price', 'line', 'frigidaire', 'product', 'year', 'need', 'repair', 'week', 'micro', 'dishwasher', 'repairman', 'chalk', 'loss', 'brand', 'see', 'lot', 'problem', 'frigidaire', 'product', 'recommend', 'buyer', 'end']",3/17/2014
924,US,30537183,R3BXLL7EK43Q2L,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,4,5,N,Y,['scar'],"['list', 'stainless', 'steel', 'magnet', 'stick', 'stainless', 'attraction', 'research', 'google', 'show', 'knew', 'attraction', 'was', 'stainless', 'steel', 'coat', 'iron', 'work', 'caution', 'cleaner', 's', 's', 'amonia', 'never', 'use', 'stainles', 'if', 'if', 's', 's', 'coat', 'pit', 'goes', 'to', 'the', 'iron', 'my', 'experience', 'enamel', 'coat', 'start', 'seperate', 'metal', 'shell', 'fall', 'food', 'metal', 'shell', 'rust', 'time', 'danby', 'designer', 'amazon']",3/16/2014
925,US,41494404,RC0EZ7O95UEU6,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,2,2,3,N,Y,['work'],"['fact', 'number', 'time', 'plate']",3/16/2014
926,US,32272072,R199B273X5YFK4,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,0,0,N,N,"['se', 'error']","['everyone', 'november', 'purchase', 'bane', 'kitchen', 'anything', 'experience', 'family', 'food', 'opt', 'microwave']",3/15/2014
927,US,41019586,R14FIJZSD3YTKU,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,0,1,N,Y,"['paint', 'microwave']","['be', 'obeyed', 'throw', 'begin', 'sand', 'paper', 'paint', 'kitchen', 'society']",3/15/2014
928,US,23283986,R1D0GYZHUFLTUH,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,95,106,N,Y,"['college', 'kid']","['buy', 'college', 'dorm', 'room', 'microwave', 'clean', 'amount', 'university']",3/15/2014
929,US,11756106,R274XK6OFC42PS,B0011YFKMC,760984384,spacemaker jvm1540dmww over-the-range microwave oven with recirculating vent in white,Major Appliances,1,3,3,N,N,['appliance'],"['we', 'ge', 'flame', 'reason', 'my', 'wife', 'reheat', 'coffee', 'fire', 'power', 'flame', 'her', 'thinking', 'avert', 'housefire', 'ge', 'spacemaker', 'model', 'jvm', 'microwave', 'model', 'ge', 'spacemaker', 'quit', 'work', 'age', 'catch', 'fire', 'ge', 'assign', 'case', 'report', 'uspsc', 'research', 'fire', 'today', 'fire', 'report', 'ge', 'uspsc', 'party', 'action', 'ge', 'appliance', 'feds', 'record', 'incident', 'action']",3/14/2014
930,US,31418013,R3QDJ22DMIFWD0,B0073YCGK8,542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt",Major Appliances,3,2,3,N,Y,['microwave'],"['microwave', 'way', 'look', 'kitchen', 'reason', 'item', 'way', 'package', 'ship', 'item', 'corner', 'shipping', 'time', 'dent', 'luckily', 'side', 'cant', 'nothing', 'damage', 'part', 'come', 'direction', 'confuse']",3/13/2014
931,US,40666412,R2R0Q1TK8OOKRL,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,3,1,1,N,Y,['expense'],"['light', 'clock', 'stay', 'micro', 'use', 'door', 'shuts', 'coffee', 'tip']",3/13/2014
932,US,46178725,R35I3RETO99ZYO,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,3,2,2,N,Y,"['microwave', 'cavity', 'paint']","['area', 'instruction', 'start', 'peel', 'week']",3/11/2014
933,US,45184524,RI0QD919RMYW,B007XZ8FNO,565072108,lg over-the-range microwave oven with 300 cfm venting system,Major Appliances,1,0,1,N,N,"['wouldn', 'trust', 'microwave']","['lg', 'lmv1683st', 'catch', 'fire', 'making', 'popcorn', 'time', 'walk', 'flame', 'vent', 'luckily', 'put', 'flame', 'drama', 'call', 'lg', 'someone', 'monday', 'today', 'tuesday', 'actually', 'customer', 'service', 'rep', 'express', 'concern', 'fire', 'kitchen', 'deal', 'guess', 'vent', 'installed', 'room', 'vent', 'may', 'march', 'good', 'trust', 'thats', 'something', 'talk', 'service', 'tech', 'note', 'lowes', 'com', 'week', 'presumably', 'delete', 'review', 'will', 'site', 'review', 'site', 'thing', 'place', 'update', 'service', 'tech', 'fan', 'cover', 'fire', 'see', 'area', 'week', 'luckily', 'stop', 'flame', 'anything', 'fan', 'cover', 'fan', 'cover', 'assured', 'model', 'cook', 'popcorn', 'ceiling', 'use', 'bowl', 'brand', 'microwave', 'year', 'problem', 'get', 'care', 'mark', 'ceiling', 'sure', 'area', 'just', 'tell', 'get', 'bleach', 'paint', 'want', 'risk', 'model', 'burn', 'mark', 'ceiling', 'le', 'attitude', 'problem']",3/11/2014
934,US,33357790,R1E4LIGOERRALZ,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,4,0,0,N,Y,"['little', 'microwave']","['fit', 'place', 'room', 'size', 'dinner', 'plate', 'sturdy', 'walmart', 'dollar', 'microwave', 'bill']",3/11/2014
935,US,39441134,R23NQJCDDXOTOV,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,0,0,N,N,"['broke', 'use']","['product', 'completely', 'work', 'everything', 'power']",3/10/2014
936,US,13902956,R2GO12JW5HJKO0,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1,3,3,N,N,[],"['remodel', 'fit', 'island', 'july', 'micro', 'lot', 'range', 'hood', 'heat', 'electronics', 'micros', 'season', 'time', 'reheat', 'food', 'reheat', 'deal', 'use', 'leftover', 'tuck', 'counter', 'buy', 'review', 'figure', 'price', 'tag', 'wrong', 'die', 'stove', 'micros', 'price', 'go', 'custom', 'island', 'build', 'fit', 'save', 'money', 'buy', 'model', 'do', 'not', 'cabinetry', 'piece', 'junk', 'update', 'guy', 'circuitry', 'glad', 'fit', 'space', 'who', 'break']",3/9/2014
937,US,32801972,R2FV2IRFS25EOL,B0043GDSR4,166483932,ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection,Major Appliances,5,6,9,N,Y,[],"['wife', 'cooking', 'home', 'ask', 'ge', 'cafe', 'series', 'csa1201rss', 'cu', 'ft', 'range', 'advantium', 'speed', 'oven', 'microwave', 'love', 'range', 'use', 'thing', 'men', 'popcorn', 'heat', 'coffee', 'warm', 'think', 'reheats', 'anything', 'temperature', 'appliance']",3/8/2014
938,US,23514848,R75L3FELRZF01,B001DEI9LY,572011672,sharp microwave turntable ntnt-a117wrez,Major Appliances,5,0,0,N,Y,['fit'],"['ordered', 'year', 'replacement', 'list', 'model', 'number', 'perfect', 'great', 'price', 'no', 'problem']",3/7/2014
939,US,12194565,R3J9ERDOHUPOOW,B002I9QFNC,838179571,hmv3051u 300 series 1.6 cu. ft. over-the range microwave oven with 1000 watts 10 microwave power levels automatic shut off and lcd display: stainless,Major Appliances,1,2,2,N,N,"['stopped', 'work', 'year']","['be', 'purchase', 'bosch', 'appliance', 'refrigerator', 'bosch', 'housekeeping', 'seal', 'approval', 'once', 'get', 'problem', 'hmv', 'year', 'use', 'bosch', 'help', 'housekeeping', 'seal', 'bosch', 'model']",3/7/2014
940,US,15373248,R3DB1N7TM3YUFD,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,2,2,N,Y,"['me', 'packet']","['microwave', 'rust', 'fit', 'spot', 'remove', 'paint', 'hour', 'clean', 'direction', 'online', 'cover', 'surface', 'overspray', 'use', 'paint', 'microwave', 'sock', 'fill', 'rice', 'use', 'rice', 'moisture', 'rust']",3/7/2014
941,US,48213905,R308NHF9TSNCHE,B0049OXU1O,618770050,ge profile pvm1790 stainless steel over-the-range microwave oven,Major Appliances,2,0,0,N,N,['convection'],"['year', 'portion', 'convection', 'feature', 'satisfactory', 'volume', 'compare', 'range', 'heat', 'preheat', 'model', 'kitchenaid', 'model', 'convection', 'feature', 'so', 'convection']",3/6/2014
942,US,47340523,RA52BNOP5RSGS,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,345,374,N,Y,"['space', 'saver']","['kitchen', 'size', 'microwave', 'amount', 'cabinet', 'space', 'place', 'size', 'shopped', 'unit', 'unit', 'watt', 'time', 'unit', 'thing', 'use', 'snack', 'etc', 'use', 'addition', 'kitchen', 'distraction']",3/6/2014
943,US,35350442,RDMEJ35HNGDW9,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,0,2,N,Y,"['product', 'great']","['type', 'auto', 'feature', 'comes', 'warranty', 'model']",3/6/2014
944,US,2824467,R39C3IJ675ESEF,B005OW6RFG,784164614,smh2117s 2.1 cu. ft. over the range microwave with ceramic enamel interior large capacity led cook top light 400 cfm bottom touch control panel auto defrost &amp; in stainless,Major Appliances,3,1,1,N,N,['beep'],"['work', 'month', 'it', 'error', 'beep']",3/5/2014
945,US,44400026,R2OK4UWKM5XFCT,B002I9QFNC,838179571,hmv3051u 300 series 1.6 cu. ft. over-the range microwave oven with 1000 watts 10 microwave power levels automatic shut off and lcd display: stainless,Major Appliances,1,4,5,N,N,"['door', 'break']","['year', 'door', 'handle', 'door', 'plastic', 'part']",3/4/2014
946,US,42574653,R1E870QQGMHIG0,B008MD2RH6,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,9,12,N,Y,"['nice', 'money']","['cabinet', 'measurments', 'everything', 'full', 'size', 'fit', 'plate', 'carousel', 'work', 'easy', 'control', 'several', 'push', 'button', 'button', 'readouts', 'see', 'problem', 'cabinet', 'get', 'ups', 'pack', 'box', 'inside', 'box', 'box', 'ship', 'box', 'surround', 'block', 'plastic', 'paperwork', 'wrap', 'cabinet', 'load', 'dent', 'side', 'collapse', 'know', 'shipping', 'something', 'reason', 'people', 'pay', 'great', 'work', 'microwave', 'cabinet']",3/4/2014
947,US,43860004,R15QDMH9BCIO1A,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,0,0,N,Y,['microwave'],"['go', 'size', 'microwave', 'size', 'part', 'kitchen', 'kick', 'machine', 'love']",3/4/2014
948,US,34136533,R1S1P0HL8FOTK9,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,0,0,N,Y,['described'],"['part', 'arrived', 'fashion', 'installation', 'direct', 'replacement', 'magnetron', 'ge', 'spacemaker', 'microwave', 'working']",3/1/2014
949,US,14080081,R1SWYOR5NMC2IL,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,1,0,6,N,Y,[],"['had', 'pay', 'bulky', 'shape', 'space', 'tv', 'counter', 'ugly']",3/1/2014
950,US,41633627,R1YD2YPDBAX3XH,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,0,0,N,Y,[],"['check', 'order', 'deliver', 'fast', 'fix', 'buck']",3/1/2014
951,US,42181086,R1Q2Q0RUDQ8R4D,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,3,4,5,N,N,['gutless'],"['portability', 'meat', 'look', 'kitchen', 'use', 'hurry', 'power', 'size', 'minute', 'thats', 'coffee', 'micro', 'plug', 'basement', 'thing', 'heat', 'quicker', 'hot', 'reheating', 'point', 'thing', 'heat', 'beep', 'something', 'heat', 'door', 'need', 'remind', 'just', 'noise', 'nobody', 'get', 'portability']",2/28/2014
952,US,42878548,R10UAJIB4R2G0R,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,1,1,N,N,"['away', 'this', 'and', 'whirlpool', 'other', 'product', 'junk']","['whirlpool', 'house', 'every', 'piece', 'fridge', 'grief', 'service', 'call', 'month', 'use', 'fall', 'display', 'door', 'water', 'vapor', 'cook', 'moisture', 'hour', 'electronics', 'vent', 'air', 'wall', 'look', 'weekend', 'save', 'aggravation', 'samsung', 'quality', 'brand', 'whirlpool', 'quality', 'history', 'point']",2/27/2014
953,US,50876149,R1U3YT1X6MHFBA,B0049OXU1O,618770050,ge profile pvm1790 stainless steel over-the-range microwave oven,Major Appliances,1,0,0,N,N,"['got', 'year']","['look', 'problem', 'lasted', 'year', 'range', 'model', 'mean', 'thing', 'range', 'steam', 'steam', 'rise', 'get', 'electronics', 'yr', 'forget', 'cost', 'poorly', 'design', 'do']",2/26/2014
